sAMAccountName,firstName,lastName,displayName,groups,userPrincipalName,password,ou,description
Parto.Hitomi,Parto,Hitomi,Parto Hitomi,BulkUsers,Parto.Hitomi@cloudoperations.com,Welcome1052,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sampalli.Brobst,Sampalli,Brobst,Sampalli Brobst,BulkUsers,Sampalli.Brobst@cloudoperations.com,Welcome1053,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Utpal.Krohn,Utpal,Krohn,Utpal Krohn,BulkUsers,Utpal.Krohn@cloudoperations.com,Welcome1054,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shaleah.Neiman,Shaleah,Neiman,Shaleah Neiman,BulkUsers,Shaleah.Neiman@cloudoperations.com,Welcome1055,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Palash.Speel,Palash,Speel,Palash Speel,BulkUsers,Palash.Speel@cloudoperations.com,Welcome1056,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Adly.Vural,Adly,Vural,Adly Vural,BulkUsers,Adly.Vural@cloudoperations.com,Welcome1057,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shigeaki.Cyre,Shigeaki,Cyre,Shigeaki Cyre,BulkUsers,Shigeaki.Cyre@cloudoperations.com,Welcome1058,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shawna.Jarecki,Shawna,Jarecki,Shawna Jarecki,BulkUsers,Shawna.Jarecki@cloudoperations.com,Welcome1059,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Genevieve.Pokrovskii,Genevieve,Pokrovskii,Genevieve Pokrovskii,BulkUsers,Genevieve.Pokrovskii@cloudoperations.com,Welcome1060,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Pintsang.Erni,Pintsang,Erni,Pintsang Erni,BulkUsers,Pintsang.Erni@cloudoperations.com,Welcome1061,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shay.Rettelbach,Shay,Rettelbach,Shay Rettelbach,BulkUsers,Shay.Rettelbach@cloudoperations.com,Welcome1062,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Zhenbing.Gente,Zhenbing,Gente,Zhenbing Gente,BulkUsers,Zhenbing.Gente@cloudoperations.com,Welcome1063,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shawna.Vieri,Shawna,Vieri,Shawna Vieri,BulkUsers,Shawna.Vieri@cloudoperations.com,Welcome1064,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Filipe.Rathonyi,Filipe,Rathonyi,Filipe Rathonyi,BulkUsers,Filipe.Rathonyi@cloudoperations.com,Welcome1065,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shaz.Langford,Shaz,Langford,Shaz Langford,BulkUsers,Shaz.Langford@cloudoperations.com,Welcome1066,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Vatsa.Rousseau,Vatsa,Rousseau,Vatsa Rousseau,BulkUsers,Vatsa.Rousseau@cloudoperations.com,Welcome1067,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Honglan.Harnett,Honglan,Harnett,Honglan Harnett,BulkUsers,Honglan.Harnett@cloudoperations.com,Welcome1068,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Pragnesh.Luff,Pragnesh,Luff,Pragnesh Luff,BulkUsers,Pragnesh.Luff@cloudoperations.com,Welcome1069,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Adib.Raney,Adib,Raney,Adib Raney,BulkUsers,Adib.Raney@cloudoperations.com,Welcome1070,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kwan.Sigstam,Kwan,Sigstam,Kwan Sigstam,BulkUsers,Kwan.Sigstam@cloudoperations.com,Welcome1071,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Arfst.Pulkowski,Arfst,Pulkowski,Arfst Pulkowski,BulkUsers,Arfst.Pulkowski@cloudoperations.com,Welcome1072,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yuriy.Clemencon,Yuriy,Clemencon,Yuriy Clemencon,BulkUsers,Yuriy.Clemencon@cloudoperations.com,Welcome1073,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Spyrose.Peak,Spyrose,Peak,Spyrose Peak,BulkUsers,Spyrose.Peak@cloudoperations.com,Welcome1074,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Karsten.Belinskaya,Karsten,Belinskaya,Karsten Belinskaya,BulkUsers,Karsten.Belinskaya@cloudoperations.com,Welcome1075,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Youssef.Schaad,Youssef,Schaad,Youssef Schaad,BulkUsers,Youssef.Schaad@cloudoperations.com,Welcome1076,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hideyuki.Merro,Hideyuki,Merro,Hideyuki Merro,BulkUsers,Hideyuki.Merro@cloudoperations.com,Welcome1077,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Beshir.Chenoweth,Beshir,Chenoweth,Beshir Chenoweth,BulkUsers,Beshir.Chenoweth@cloudoperations.com,Welcome1078,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Piyush.Garigliano,Piyush,Garigliano,Piyush Garigliano,BulkUsers,Piyush.Garigliano@cloudoperations.com,Welcome1079,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sanjai.Puppe,Sanjai,Puppe,Sanjai Puppe,BulkUsers,Sanjai.Puppe@cloudoperations.com,Welcome1080,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Barry.Boyle,Barry,Boyle,Barry Boyle,BulkUsers,Barry.Boyle@cloudoperations.com,Welcome1081,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Deniz.Fontan,Deniz,Fontan,Deniz Fontan,BulkUsers,Deniz.Fontan@cloudoperations.com,Welcome1082,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shimshon.Ducloy,Shimshon,Ducloy,Shimshon Ducloy,BulkUsers,Shimshon.Ducloy@cloudoperations.com,Welcome1083,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Greger.Senzako,Greger,Senzako,Greger Senzako,BulkUsers,Greger.Senzako@cloudoperations.com,Welcome1084,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hailing.Thummel,Hailing,Thummel,Hailing Thummel,BulkUsers,Hailing.Thummel@cloudoperations.com,Welcome1085,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yishai.Dalphin,Yishai,Dalphin,Yishai Dalphin,BulkUsers,Yishai.Dalphin@cloudoperations.com,Welcome1086,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Changho.Jayawardene,Changho,Jayawardene,Changho Jayawardene,BulkUsers,Changho.Jayawardene@cloudoperations.com,Welcome1087,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sadun.Hennings,Sadun,Hennings,Sadun Hennings,BulkUsers,Sadun.Hennings@cloudoperations.com,Welcome1088,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Conal.Henders,Conal,Henders,Conal Henders,BulkUsers,Conal.Henders@cloudoperations.com,Welcome1089,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ebbe.Hasenauer,Ebbe,Hasenauer,Ebbe Hasenauer,BulkUsers,Ebbe.Hasenauer@cloudoperations.com,Welcome1090,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Souichi.Ramsay,Souichi,Ramsay,Souichi Ramsay,BulkUsers,Souichi.Ramsay@cloudoperations.com,Welcome1091,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Narain.Stamatiou,Narain,Stamatiou,Narain Stamatiou,BulkUsers,Narain.Stamatiou@cloudoperations.com,Welcome1092,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Licheng.Kitai,Licheng,Kitai,Licheng Kitai,BulkUsers,Licheng.Kitai@cloudoperations.com,Welcome1093,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Xiaoshan.Ratnaker,Xiaoshan,Ratnaker,Xiaoshan Ratnaker,BulkUsers,Xiaoshan.Ratnaker@cloudoperations.com,Welcome1094,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Nathan.Flowers,Nathan,Flowers,Nathan Flowers,BulkUsers,Nathan.Flowers@cloudoperations.com,Welcome1095,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shugo.Zallocco,Shugo,Zallocco,Shugo Zallocco,BulkUsers,Shugo.Zallocco@cloudoperations.com,Welcome1096,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jovan.Rissanen,Jovan,Rissanen,Jovan Rissanen,BulkUsers,Jovan.Rissanen@cloudoperations.com,Welcome1097,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Arnd.Covnot,Arnd,Covnot,Arnd Covnot,BulkUsers,Arnd.Covnot@cloudoperations.com,Welcome1098,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Woody.Spataro,Woody,Spataro,Woody Spataro,BulkUsers,Woody.Spataro@cloudoperations.com,Welcome1099,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Berna.Cochrane,Berna,Cochrane,Berna Cochrane,BulkUsers,Berna.Cochrane@cloudoperations.com,Welcome1100,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Manibrata.Horswill,Manibrata,Horswill,Manibrata Horswill,BulkUsers,Manibrata.Horswill@cloudoperations.com,Welcome1101,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Bernardo.Carrera,Bernardo,Carrera,Bernardo Carrera,BulkUsers,Bernardo.Carrera@cloudoperations.com,Welcome1102,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sanjai.Penttonen,Sanjai,Penttonen,Sanjai Penttonen,BulkUsers,Sanjai.Penttonen@cloudoperations.com,Welcome1103,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hein.Swan,Hein,Swan,Hein Swan,BulkUsers,Hein.Swan@cloudoperations.com,Welcome1104,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Holgard.McAlpine,Holgard,McAlpine,Holgard McAlpine,BulkUsers,Holgard.McAlpine@cloudoperations.com,Welcome1105,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Aris.Iwayama,Aris,Iwayama,Aris Iwayama,BulkUsers,Aris.Iwayama@cloudoperations.com,Welcome1106,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Martijn.Meriste,Martijn,Meriste,Martijn Meriste,BulkUsers,Martijn.Meriste@cloudoperations.com,Welcome1107,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Danae.Grabner,Danae,Grabner,Danae Grabner,BulkUsers,Danae.Grabner@cloudoperations.com,Welcome1108,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Chinho.Stamatiou,Chinho,Stamatiou,Chinho Stamatiou,BulkUsers,Chinho.Stamatiou@cloudoperations.com,Welcome1109,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Valeska.Birjandi,Valeska,Birjandi,Valeska Birjandi,BulkUsers,Valeska.Birjandi@cloudoperations.com,Welcome1110,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Udi.Zastre,Udi,Zastre,Udi Zastre,BulkUsers,Udi.Zastre@cloudoperations.com,Welcome1111,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Boaz.Mukaidono,Boaz,Mukaidono,Boaz Mukaidono,BulkUsers,Boaz.Mukaidono@cloudoperations.com,Welcome1112,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shahab.Peng,Shahab,Peng,Shahab Peng,BulkUsers,Shahab.Peng@cloudoperations.com,Welcome1113,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tse.Felcyn,Tse,Felcyn,Tse Felcyn,BulkUsers,Tse.Felcyn@cloudoperations.com,Welcome1114,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sahrah.Demos,Sahrah,Demos,Sahrah Demos,BulkUsers,Sahrah.Demos@cloudoperations.com,Welcome1115,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sverrir.Milicic,Sverrir,Milicic,Sverrir Milicic,BulkUsers,Sverrir.Milicic@cloudoperations.com,Welcome1116,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Bluma.Kavvadias,Bluma,Kavvadias,Bluma Kavvadias,BulkUsers,Bluma.Kavvadias@cloudoperations.com,Welcome1117,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sailaja.Gelosh,Sailaja,Gelosh,Sailaja Gelosh,BulkUsers,Sailaja.Gelosh@cloudoperations.com,Welcome1118,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ramzi.Luga,Ramzi,Luga,Ramzi Luga,BulkUsers,Ramzi.Luga@cloudoperations.com,Welcome1119,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Masato.Curless,Masato,Curless,Masato Curless,BulkUsers,Masato.Curless@cloudoperations.com,Welcome1120,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Vugranam.Kakkad,Vugranam,Kakkad,Vugranam Kakkad,BulkUsers,Vugranam.Kakkad@cloudoperations.com,Welcome1121,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Aleksandar.Randi,Aleksandar,Randi,Aleksandar Randi,BulkUsers,Aleksandar.Randi@cloudoperations.com,Welcome1122,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Herb.Cooley,Herb,Cooley,Herb Cooley,BulkUsers,Herb.Cooley@cloudoperations.com,Welcome1123,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gladys.Porenta,Gladys,Porenta,Gladys Porenta,BulkUsers,Gladys.Porenta@cloudoperations.com,Welcome1124,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Munir.Spieker,Munir,Spieker,Munir Spieker,BulkUsers,Munir.Spieker@cloudoperations.com,Welcome1125,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hideo.Daescu,Hideo,Daescu,Hideo Daescu,BulkUsers,Hideo.Daescu@cloudoperations.com,Welcome1126,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mayumi.Pashtan,Mayumi,Pashtan,Mayumi Pashtan,BulkUsers,Mayumi.Pashtan@cloudoperations.com,Welcome1127,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shunichi.Pusterhofer,Shunichi,Pusterhofer,Shunichi Pusterhofer,BulkUsers,Shunichi.Pusterhofer@cloudoperations.com,Welcome1128,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Goncalo.Pulkowski,Goncalo,Pulkowski,Goncalo Pulkowski,BulkUsers,Goncalo.Pulkowski@cloudoperations.com,Welcome1129,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Xinyu.Menhoudj,Xinyu,Menhoudj,Xinyu Menhoudj,BulkUsers,Xinyu.Menhoudj@cloudoperations.com,Welcome1130,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Weiye.Zambonelli,Weiye,Zambonelli,Weiye Zambonelli,BulkUsers,Weiye.Zambonelli@cloudoperations.com,Welcome1131,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kristin.Harnett,Kristin,Harnett,Kristin Harnett,BulkUsers,Kristin.Harnett@cloudoperations.com,Welcome1132,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Nalini.Azulay,Nalini,Azulay,Nalini Azulay,BulkUsers,Nalini.Azulay@cloudoperations.com,Welcome1133,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sachar.Rajcani,Sachar,Rajcani,Sachar Rajcani,BulkUsers,Sachar.Rajcani@cloudoperations.com,Welcome1134,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Xinyu.Mellouli,Xinyu,Mellouli,Xinyu Mellouli,BulkUsers,Xinyu.Mellouli@cloudoperations.com,Welcome1135,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gladys.Luiz,Gladys,Luiz,Gladys Luiz,BulkUsers,Gladys.Luiz@cloudoperations.com,Welcome1136,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hugh.Luca,Hugh,Luca,Hugh Luca,BulkUsers,Hugh.Luca@cloudoperations.com,Welcome1137,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Adel.Matteis,Adel,Matteis,Adel Matteis,BulkUsers,Adel.Matteis@cloudoperations.com,Welcome1138,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Bogdan.Homond,Bogdan,Homond,Bogdan Homond,BulkUsers,Bogdan.Homond@cloudoperations.com,Welcome1139,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Elgin.Gihr,Elgin,Gihr,Elgin Gihr,BulkUsers,Elgin.Gihr@cloudoperations.com,Welcome1140,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Vasiliy.Kermarrec,Vasiliy,Kermarrec,Vasiliy Kermarrec,BulkUsers,Vasiliy.Kermarrec@cloudoperations.com,Welcome1141,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Moheb.Raney,Moheb,Raney,Moheb Raney,BulkUsers,Moheb.Raney@cloudoperations.com,Welcome1142,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yongdong.Rosen,Yongdong,Rosen,Yongdong Rosen,BulkUsers,Yongdong.Rosen@cloudoperations.com,Welcome1143,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Carrsten.Heinisuo,Carrsten,Heinisuo,Carrsten Heinisuo,BulkUsers,Carrsten.Heinisuo@cloudoperations.com,Welcome1144,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jinxi.Baak,Jinxi,Baak,Jinxi Baak,BulkUsers,Jinxi.Baak@cloudoperations.com,Welcome1145,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ishfaq.Masand,Ishfaq,Masand,Ishfaq Masand,BulkUsers,Ishfaq.Masand@cloudoperations.com,Welcome1146,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ayonca.Nitsch,Ayonca,Nitsch,Ayonca Nitsch,BulkUsers,Ayonca.Nitsch@cloudoperations.com,Welcome1147,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Zhanqiu.Botman,Zhanqiu,Botman,Zhanqiu Botman,BulkUsers,Zhanqiu.Botman@cloudoperations.com,Welcome1148,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Domenico.Imataki,Domenico,Imataki,Domenico Imataki,BulkUsers,Domenico.Imataki@cloudoperations.com,Welcome1149,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Geraldo.Garigliano,Geraldo,Garigliano,Geraldo Garigliano,BulkUsers,Geraldo.Garigliano@cloudoperations.com,Welcome1150,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gor.Reinhard,Gor,Reinhard,Gor Reinhard,BulkUsers,Gor.Reinhard@cloudoperations.com,Welcome1151,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Georgy.Walstra,Georgy,Walstra,Georgy Walstra,BulkUsers,Georgy.Walstra@cloudoperations.com,Welcome1152,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Honglan.Simmen,Honglan,Simmen,Honglan Simmen,BulkUsers,Honglan.Simmen@cloudoperations.com,Welcome1153,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Adel.Ratnaker,Adel,Ratnaker,Adel Ratnaker,BulkUsers,Adel.Ratnaker@cloudoperations.com,Welcome1154,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Moon.Yetto,Moon,Yetto,Moon Yetto,BulkUsers,Moon.Yetto@cloudoperations.com,Welcome1155,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tomoyuki.Armand,Tomoyuki,Armand,Tomoyuki Armand,BulkUsers,Tomoyuki.Armand@cloudoperations.com,Welcome1156,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mario.Cochrane,Mario,Cochrane,Mario Cochrane,BulkUsers,Mario.Cochrane@cloudoperations.com,Welcome1157,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Masaki.Hagimont,Masaki,Hagimont,Masaki Hagimont,BulkUsers,Masaki.Hagimont@cloudoperations.com,Welcome1158,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Becky.Schlenzig,Becky,Schlenzig,Becky Schlenzig,BulkUsers,Becky.Schlenzig@cloudoperations.com,Welcome1159,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Anwar.Nivat,Anwar,Nivat,Anwar Nivat,BulkUsers,Anwar.Nivat@cloudoperations.com,Welcome1160,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ung.Ashish,Ung,Ashish,Ung Ashish,BulkUsers,Ung.Ashish@cloudoperations.com,Welcome1161,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kauko.Narlikar,Kauko,Narlikar,Kauko Narlikar,BulkUsers,Kauko.Narlikar@cloudoperations.com,Welcome1162,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Djenana.Huttel,Djenana,Huttel,Djenana Huttel,BulkUsers,Djenana.Huttel@cloudoperations.com,Welcome1163,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Alain.Limongiello,Alain,Limongiello,Alain Limongiello,BulkUsers,Alain.Limongiello@cloudoperations.com,Welcome1164,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kolar.Pietrzykowski,Kolar,Pietrzykowski,Kolar Pietrzykowski,BulkUsers,Kolar.Pietrzykowski@cloudoperations.com,Welcome1165,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Weiyi.Antonisse,Weiyi,Antonisse,Weiyi Antonisse,BulkUsers,Weiyi.Antonisse@cloudoperations.com,Welcome1166,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Morris.Zschoche,Morris,Zschoche,Morris Zschoche,BulkUsers,Morris.Zschoche@cloudoperations.com,Welcome1167,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shmuel.Tetzlaff,Shmuel,Tetzlaff,Shmuel Tetzlaff,BulkUsers,Shmuel.Tetzlaff@cloudoperations.com,Welcome1168,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Moss.Serra,Moss,Serra,Moss Serra,BulkUsers,Moss.Serra@cloudoperations.com,Welcome1169,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Minghong.Cannard,Minghong,Cannard,Minghong Cannard,BulkUsers,Minghong.Cannard@cloudoperations.com,Welcome1170,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yuguang.Passino,Yuguang,Passino,Yuguang Passino,BulkUsers,Yuguang.Passino@cloudoperations.com,Welcome1171,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kristian.Sudkamp,Kristian,Sudkamp,Kristian Sudkamp,BulkUsers,Kristian.Sudkamp@cloudoperations.com,Welcome1172,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tooru.Warwick,Tooru,Warwick,Tooru Warwick,BulkUsers,Tooru.Warwick@cloudoperations.com,Welcome1173,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Akhilish.Milicia,Akhilish,Milicia,Akhilish Milicia,BulkUsers,Akhilish.Milicia@cloudoperations.com,Welcome1174,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
